X,Y,Z,% of ICNIRP Public,
23.9551,28.3031,3.9,0.0883926,
23.9551,28.4859,3.9,0.0881077,
23.8125,28.4859,3.9,0.0890049,
24.0977,28.4859,3.9,0.0873531,
23.9551,28.6688,3.9,0.0879793,
-10.2637,-0.0328122,3.9,0.156007,
-10.1211,-0.0328122,3.9,0.160322,
-10.2637,-0.215625,3.9,0.148733,
-10.1211,-0.398437,3.9,0.145422,
-10.2637,-0.398437,3.9,0.141706,
-9.97852,-0.398437,3.9,0.149278,
-9.97852,-0.215625,3.9,0.156905,
-10.4062,-0.398437,3.9,0.138124,
-10.335,0.332813,3.9,0.170533,
-10.335,0.424219,3.9,0.17648,
-10.4062,0.424219,3.9,0.173857,
-10.2637,0.241407,3.9,0.167358,
-10.335,0.241407,3.9,0.165034,
-10.1211,0.241407,3.9,0.172151,
-10.1924,0.332813,3.9,0.175699,
-10.1924,0.241407,3.9,0.16973,
-10.0498,0.15,3.9,0.170545,
-10.1924,0.15,3.9,0.165819,
-10.2637,0.424219,3.9,0.17916,
-10.335,0.515625,3.9,0.180766,
-10.1924,0.424219,3.9,0.181814,
-10.1924,0.515625,3.9,0.186095,
-10.4062,0.241407,3.9,0.162754,
-10.4775,0.332813,3.9,0.165581,
-10.4775,0.241407,3.9,0.160521,
-10.335,0.15,3.9,0.161277,
-10.4775,0.15,3.9,0.156911,
-10.5488,0.424219,3.9,0.168776,
-10.6201,0.515625,3.9,0.170744,
-10.4775,0.424219,3.9,0.171291,
-10.4775,0.515625,3.9,0.175653,
-10.335,1.42969,3.9,0.224129,
-10.335,1.52109,3.9,0.229484,
-10.4062,1.52109,3.9,0.225473,
-10.4775,1.6125,3.9,0.228609,
-9.26562,0.241407,3.9,0.207306,
-9.33691,0.332813,3.9,0.211946,
-9.33691,0.241407,3.9,0.204,
-9.33691,0.15,3.9,0.197322,
-10.2637,1.52109,3.9,0.233591,
-10.335,1.6125,3.9,0.236826,
-10.1924,1.52109,3.9,0.237802,
-10.1924,1.42969,3.9,0.231352,
-10.1924,1.6125,3.9,0.245456,
-6.62793,0.789844,3.9,0.493106,
-6.55664,0.789844,3.9,0.50534,
-6.62793,0.88125,3.9,0.518476,
-6.62793,0.698438,3.9,0.475492,
-6.62793,0.972657,3.9,0.53656,
-6.48535,0.789844,3.9,0.517978,
-6.41406,0.789844,3.9,0.531026,
-6.48535,0.88125,3.9,0.542699,
-6.48535,0.698438,3.9,0.496353,
-6.34277,0.698438,3.9,0.518416,
-6.34277,0.789844,3.9,0.544499,
-7.4834,0.88125,3.9,0.394942,
-7.4834,0.972657,3.9,0.408814,
-7.55469,0.972657,3.9,0.399656,
-7.62598,0.972657,3.9,0.390771,
-7.4834,1.06406,3.9,0.427139,
-7.4834,1.15547,3.9,0.439984,
-7.41211,0.972657,3.9,0.418252,
-7.34082,1.06406,3.9,0.445644,
-7.34082,0.972657,3.9,0.427987,
-7.34082,0.88125,3.9,0.411199,
-3.5625,-2.86641,3.9,0.0779113,
-3.49121,-2.95781,3.9,0.0707607,
-3.49121,-2.86641,3.9,0.0759582,
-3.41992,-3.04922,3.9,0.0643799,
-3.34863,-3.14062,3.9,0.0579649,
-3.49121,-3.04922,3.9,0.0663782,
-3.49121,-3.14062,3.9,0.0618342,
-3.41992,-3.23203,3.9,0.0560073,
-3.34863,-3.23203,3.9,0.0543416,
-3.27734,-3.23203,3.9,0.0525034,
-3.20605,-3.32344,3.9,0.046883,
-3.13477,-3.41484,3.9,0.0418549,
-3.06348,-3.50625,3.9,0.0373624,
-2.99219,-3.59766,3.9,0.0328425,
-2.9209,-3.68906,3.9,0.0292502,
-2.84961,-3.78047,3.9,0.0261711,
-2.77832,-3.87187,3.9,0.0234567,
-2.70703,-3.96328,3.9,0.0210396,
-2.63574,-4.05469,3.9,0.0189483,
-3.77637,-2.86641,3.9,0.0836276,
-3.70508,-2.86641,3.9,0.0818833,
-3.84766,-2.86641,3.9,0.0848774,
-3.91895,-2.86641,3.9,0.0862311,
-3.99023,-2.86641,3.9,0.087574,
-3.63379,-2.86641,3.9,0.0797189,
-3.63379,-2.775,3.9,0.0856593,
-3.63379,-2.68359,3.9,0.0908618,
-3.5625,-2.68359,3.9,0.0891315,
-3.49121,-2.775,3.9,0.0811377,
-3.41992,-2.86641,3.9,0.0736428,
-3.34863,-2.86641,3.9,0.0715898,
-3.27734,-2.86641,3.9,0.0694862,
-2.56445,-4.14609,3.9,0.0174251,
-2.49316,-4.2375,3.9,0.0161903,
-2.63574,-4.14609,3.9,0.0179995,
-2.63574,-4.2375,3.9,0.0171869,
-3.20605,-2.95781,3.9,0.0620146,
-3.20605,-2.86641,3.9,0.0670958,
-3.13477,-3.04922,3.9,0.056115,
-3.06348,-3.04922,3.9,0.0538315,
-3.13477,-2.86641,3.9,0.0643447,
-2.63574,-4.32891,3.9,0.0164314,
-2.56445,-4.32891,3.9,0.0159556,
-2.70703,-4.32891,3.9,0.0169263,
-2.77832,-4.32891,3.9,0.0174812,
-2.84961,-4.32891,3.9,0.0181242,
-2.9209,-4.32891,3.9,0.018904,
-2.9209,-4.42031,3.9,0.0178335,
-2.9209,-4.51172,3.9,0.016892,
-2.9209,-4.60312,3.9,0.0160816,
-2.49316,-4.32891,3.9,0.0156102,
-2.42188,-4.32891,3.9,0.015338,
-2.77832,-4.78594,3.9,0.0140527,
-2.77832,-4.87734,3.9,0.0135603,
-2.84961,-4.69453,3.9,0.0149765,
-2.9209,-4.69453,3.9,0.0153667,
-2.9209,-4.78594,3.9,0.0147107,
-2.9209,-4.96875,3.9,0.0135236,
-2.9209,-4.87734,3.9,0.0141011,
-2.99219,-4.87734,3.9,0.0144416,
-2.84961,-4.87734,3.9,0.0137827,
-2.77832,-4.96875,3.9,0.0131219,
-3.06348,-4.87734,3.9,0.0147868,
-2.35059,-4.42031,3.9,0.0148114,
-2.35059,-4.32891,3.9,0.0151695,
-2.2793,-4.32891,3.9,0.0151137,
-2.20801,-4.32891,3.9,0.0151288,
-2.13672,-4.32891,3.9,0.0151757,
-2.2793,-4.51172,3.9,0.0145409,
-2.20801,-4.60312,3.9,0.0144111,
-2.35059,-4.51172,3.9,0.0145085,
-2.35059,-4.60312,3.9,0.0142184,
-2.2793,-4.69453,3.9,0.0140301,
-2.20801,-4.69453,3.9,0.0142158,
-2.13672,-4.69453,3.9,0.0144885,
-2.20801,-4.78594,3.9,0.0140634,
-2.06543,-4.78594,3.9,0.0146504,
-2.06543,-4.42031,3.9,0.0152047,
-2.06543,-4.32891,3.9,0.0153533,
-1.99414,-4.51172,3.9,0.015385,
-1.99414,-4.32891,3.9,0.0156304,
-1.92285,-4.32891,3.9,0.0159638,
-1.85156,-4.32891,3.9,0.0164053,
-1.92285,-4.42031,3.9,0.0158611,
-3.5625,-4.32891,3.9,0.026399,
-3.49121,-4.42031,3.9,0.0240019,
-3.63379,-4.32891,3.9,0.0273776,
-3.70508,-4.32891,3.9,0.0284323,
-3.77637,-4.32891,3.9,0.0295498,
-3.41992,-4.51172,3.9,0.0218595,
-3.34863,-4.60312,3.9,0.0199246,
-3.77637,-4.51172,3.9,0.0257686,
-3.84766,-4.51172,3.9,0.0266838,
-3.77637,-4.42031,3.9,0.0275443,
-3.84766,-4.32891,3.9,0.0304551,
-3.34863,-4.69453,3.9,0.0188158,
-3.27734,-4.69453,3.9,0.0181702,
-3.34863,-4.78594,3.9,0.0177832,
-3.20605,-4.78594,3.9,0.0165766,
-3.13477,-4.87734,3.9,0.0152047,
-3.06348,-4.96875,3.9,0.0141682,
-3.20605,-4.87734,3.9,0.015687,
-2.9209,-5.06016,3.9,0.0130417,
-2.84961,-5.06016,3.9,0.0128518,
-2.77832,-5.06016,3.9,0.0127187,
-2.70703,-5.06016,3.9,0.0126665,
-2.77832,-5.15156,3.9,0.0123729,
-2.49316,-5.06016,3.9,0.0127728,
-2.42188,-5.06016,3.9,0.0128925,
-2.49316,-4.96875,3.9,0.013031,
-2.56445,-5.06016,3.9,0.0127132,
-2.63574,-5.06016,3.9,0.0126677,
-2.63574,-5.15156,3.9,0.0124042,
-2.63574,-5.24297,3.9,0.0121479,
-2.49316,-4.87734,3.9,0.0132997,
-2.42188,-4.87734,3.9,0.013353,
-2.35059,-4.96875,3.9,0.013263,
-5.77246,-2.86641,3.9,0.0994491,
-5.70117,-2.86641,3.9,0.0990705,
-5.77246,-2.775,3.9,0.104815,
-5.62988,-2.86641,3.9,0.0986323,
-5.55859,-2.86641,3.9,0.0985505,
-5.62988,-2.95781,3.9,0.0938216,
-5.4873,-2.95781,3.9,0.0938803,
-5.4873,-2.86641,3.9,0.0985653,
-5.41602,-2.86641,3.9,0.0985284,
-4.34668,-3.04922,3.9,0.0834494,
-4.41797,-3.04922,3.9,0.0848215,
-4.34668,-2.95781,3.9,0.0888021,
-4.48926,-2.95781,3.9,0.0901646,
-4.2041,-2.86641,3.9,0.0920956,
-4.13281,-2.86641,3.9,0.0910698,
-4.2041,-2.775,3.9,0.097325,
-4.27539,-2.86641,3.9,0.0929378,
-4.06152,-2.86641,3.9,0.089322,
-4.06152,-2.775,3.9,0.0953654,
-4.63184,-4.32891,3.9,0.0393603,
-4.56055,-4.32891,3.9,0.03883,
-3.91895,-4.78594,3.9,0.0228063,
-3.91895,-4.87734,3.9,0.0215476,
-3.99023,-4.69453,3.9,0.0250478,
-4.06152,-4.60312,3.9,0.0276282,
-4.06152,-4.69453,3.9,0.0259483,
-4.06152,-4.96875,3.9,0.0215189,
-4.06152,-4.87734,3.9,0.0228338,
-4.13281,-4.87734,3.9,0.0235217,
-3.99023,-4.87734,3.9,0.0221517,
-4.06152,-4.78594,3.9,0.0242713,
-3.91895,-4.96875,3.9,0.0203698,
-4.13281,-4.69453,3.9,0.0267522,
2.99609,27.5719,3.9,0.293534,
2.99609,27.9375,3.9,0.286228,
2.71094,27.5719,3.9,0.294211,
2.42578,27.9375,3.9,0.287551,
13.6182,13.4953,3.9,0.273221,
13.6182,13.5867,3.9,0.273736,
13.5469,13.5867,3.9,0.276046,
13.6895,13.5867,3.9,0.270671,
13.6182,13.6781,3.9,0.273211,
13.832,13.7695,3.9,0.265679,
13.7607,13.8609,3.9,0.267674,
13.7607,13.7695,3.9,0.268187,
13.9746,13.5867,3.9,0.25856,
14.0459,13.4953,3.9,0.255216,
1.28516,-0.307031,3.9,1.13047,
1.35645,-0.398437,3.9,0.877357,
1.42773,-0.489843,3.9,0.691159,
1.49902,-0.58125,3.9,0.550946,
1.57031,-0.672656,3.9,0.447511,
1.6416,-0.764062,3.9,0.378528,
1.71289,-0.855468,3.9,0.328729,
1.78418,-0.946875,3.9,0.292374,
1.85547,-1.03828,3.9,0.265347,
1.92676,-1.12969,3.9,0.244783,
1.99805,-1.22109,3.9,0.228535,
2.06934,-1.3125,3.9,0.21527,
1.92676,-1.22109,3.9,0.222623,
1.92676,-1.3125,3.9,0.203065,
1.92676,-1.40391,3.9,0.185803,
1.99805,-1.40391,3.9,0.191839,
1.85547,-1.40391,3.9,0.179889,
1.78418,-1.40391,3.9,0.174257,
1.71289,-1.40391,3.9,0.169005,
1.6416,-1.40391,3.9,0.164331,
1.57031,-1.40391,3.9,0.160455,
1.49902,-1.40391,3.9,0.15766,
1.42773,-1.40391,3.9,0.158835,
1.35645,-1.40391,3.9,0.160484,
1.28516,-1.40391,3.9,0.161477,
1.21387,-1.40391,3.9,0.163717,
1.14258,-1.40391,3.9,0.167366,
2.06934,-1.40391,3.9,0.197953,
2.14062,-1.40391,3.9,0.203965,
1.07129,-1.40391,3.9,0.172867,
1.07129,-1.3125,3.9,0.211993,
1,-1.22109,3.9,0.278389,
0.928711,-1.22109,3.9,0.296629,
0.928711,-1.3125,3.9,0.235348,
2.71094,-2.13516,3.9,0.143999,
2.78223,-2.22656,3.9,0.137869,
2.78223,-2.13516,3.9,0.146242,
2.63965,-2.13516,3.9,0.141438,
2.63965,-2.04375,3.9,0.149813,
2.42578,-1.76953,3.9,0.168774,
2.49707,-1.86094,3.9,0.16134,
2.49707,-1.76953,3.9,0.172886,
2.35449,-1.67812,3.9,0.17668,
2.2832,-1.58672,3.9,0.185031,
2.21191,-1.49531,3.9,0.194016,
2.21191,-1.40391,3.9,0.209841,
2.2832,-1.40391,3.9,0.215481,
2.35449,-1.40391,3.9,0.22087,
2.42578,-1.40391,3.9,0.225912,
2.56836,-1.95234,3.9,0.154414,
2.63965,-1.95234,3.9,0.157521,
2.49707,-1.67812,3.9,0.1855,
2.49707,-1.58672,3.9,0.199216,
2.56836,-1.76953,3.9,0.176747,
2.49707,-1.49531,3.9,0.214199,
2.49707,-1.40391,3.9,0.230645,
2.56836,-1.40391,3.9,0.234963,
2.63965,-1.40391,3.9,0.23895,
2.71094,-1.40391,3.9,0.24253,
4.06543,-3.96328,3.9,0.0592006,
4.13672,-3.96328,3.9,0.0598545,
4.06543,-3.87187,3.9,0.062604,
4.20801,-4.05469,3.9,0.0573772,
4.20801,-3.96328,3.9,0.0607367,
4.20801,-4.51172,3.9,0.0453599,
4.13672,-4.51172,3.9,0.0446232,
4.20801,-4.42031,3.9,0.0478011,
4.20801,-4.32891,3.9,0.0499605,
4.13672,-4.32891,3.9,0.0495757,
4.77832,-5.15156,3.9,0.0355634,
4.77832,-5.06016,3.9,0.0372061,
4.70703,-5.06016,3.9,0.0367783,
4.63574,-5.06016,3.9,0.0364834,
3.92285,-4.60312,3.9,0.0406541,
3.92285,-4.51172,3.9,0.0429635,
3.99414,-4.69453,3.9,0.039243,
3.92285,-4.69453,3.9,0.038773,
4.06543,-4.69453,3.9,0.0398911,
4.06543,-4.78594,3.9,0.0379245,
1.07129,-2.86641,3.9,0.0242846,
1.14258,-2.86641,3.9,0.0267022,
1.07129,-2.775,3.9,0.0258113,
1.35645,-2.86641,3.9,0.0346379,
1.42773,-2.86641,3.9,0.0375234,
1.49902,-2.86641,3.9,0.0408885,
1.57031,-2.86641,3.9,0.0444785,
1.49902,-2.775,3.9,0.0444547,
1.49902,-2.95781,3.9,0.037743,
1.6416,-3.04922,3.9,0.0407389,
1.57031,-3.04922,3.9,0.0378099,
1.6416,-2.95781,3.9,0.0443216,
1.6416,-2.86641,3.9,0.0474978,
1.49902,-3.04922,3.9,0.035179,
1.92676,-2.95781,3.9,0.0553006,
1.92676,-3.04922,3.9,0.0514854,
1.85547,-2.50078,3.9,0.0749699,
1.92676,-2.59219,3.9,0.0735331,
1.6416,-2.50078,3.9,0.0632027,
1.71289,-2.50078,3.9,0.0669901,
1.6416,-2.40937,3.9,0.0675566,
1.6416,-2.31797,3.9,0.0729917,
1.78418,-2.50078,3.9,0.0709804,
1.78418,-2.40937,3.9,0.0762864,
1.78418,-2.59219,3.9,0.0662387,
1.71289,-2.31797,3.9,0.0776319,
1.6416,-2.22656,3.9,0.07894,
1.57031,-2.13516,3.9,0.0798941,
1.28516,-2.50078,3.9,0.043267,
1.35645,-2.59219,3.9,0.0438201,
1.42773,-2.68359,3.9,0.0442271,
1.49902,-2.68359,3.9,0.047594,
1.57031,-2.68359,3.9,0.050742,
1.07129,-2.50078,3.9,0.0315635,
1.14258,-2.50078,3.9,0.0351072,
1.07129,-2.59219,3.9,0.0294775,
1.21387,-2.50078,3.9,0.0391322,
1.21387,-2.40937,3.9,0.0426372,
1.14258,-2.31797,3.9,0.0420879,
1.07129,-2.22656,3.9,0.0418803,
1.35645,-2.13516,3.9,0.0648062,
1.42773,-2.13516,3.9,0.0698931,
1.49902,-2.13516,3.9,0.0749822,
1.49902,-2.04375,3.9,0.0807599,
1.42773,-1.95234,3.9,0.0824483,
1.35645,-1.86094,3.9,0.0855307,
1.28516,-1.76953,3.9,0.0916363,
1.21387,-1.67812,3.9,0.101769,
1.14258,-1.58672,3.9,0.117939,
1.07129,-1.49531,3.9,0.142175,
1,-1.40391,3.9,0.179705,
0.928711,-1.40391,3.9,0.187484,
0.857422,-1.40391,3.9,0.194504,
0.786133,-1.40391,3.9,0.199942,
0.714844,-1.40391,3.9,0.206324,
0.643555,-1.40391,3.9,0.208449,
0.572266,-1.40391,3.9,0.208724,
0.500977,-1.40391,3.9,0.203516,
1.35645,-2.22656,3.9,0.0596743,
1.28516,-2.13516,3.9,0.0601203,
1.42773,-2.31797,3.9,0.0595383,
1.49902,-2.40937,3.9,0.0593084,
1.57031,-2.50078,3.9,0.0589882,
1.6416,-2.59219,3.9,0.0585891,
1.21387,-2.13516,3.9,0.0554182,
1.14258,-2.13516,3.9,0.0503734,
1.07129,-2.13516,3.9,0.0463432,
1.07129,-2.04375,3.9,0.0520342,
1,-2.13516,3.9,0.0424242,
0.928711,-2.13516,3.9,0.0379564,
0.928711,-2.04375,3.9,0.0442384,
0.857422,-2.13516,3.9,0.0339177,
0.786133,-2.13516,3.9,0.0304972,
0.714844,-2.13516,3.9,0.0272873,
0.643555,-2.13516,3.9,0.024313,
0.572266,-2.13516,3.9,0.0218458,
0.928711,-1.95234,3.9,0.0515376,
1,-1.95234,3.9,0.0554457,
-3.34863,0.0585941,3.9,0.836209,
-3.27734,0.0585941,3.9,0.844436,
-3.34863,0.15,3.9,0.909811,
-3.20605,-0.124218,3.9,0.719953,
-3.27734,-0.124218,3.9,0.7163,
-3.20605,-0.0328122,3.9,0.783681,
-3.20605,0.0585941,3.9,0.852433,
-3.49121,0.15,3.9,0.882426,
-3.49121,0.241407,3.9,0.970951,
-3.5625,0.241407,3.9,0.955838,
-3.41992,0.241407,3.9,0.985731,
-3.49121,0.332813,3.9,1.04504,
-3.34863,0.241407,3.9,1.0002,
-3.13477,0.0585941,3.9,0.860598,
-3.20605,0.15,3.9,0.943098,
-3.06348,0.0585941,3.9,0.868996,
-2.99219,0.0585941,3.9,0.878026,
-3.06348,0.15,3.9,0.970362,
-3.06348,-0.0328122,3.9,0.795133,
-2.99219,-0.124218,3.9,0.730975,
-2.9209,-0.124218,3.9,0.735954,
-2.9209,-0.0328122,3.9,0.808973,
-2.9209,0.0585941,3.9,0.890691,
-2.84961,0.0585941,3.9,0.910153,
-2.9209,0.15,3.9,0.996531,
-2.77832,0.0585941,3.9,0.933468,
-2.70703,0.0585941,3.9,0.95943,
-2.77832,0.15,3.9,1.03206,
-2.63574,0.0585941,3.9,0.985524,
-2.56445,0.332813,3.9,1.36755,
-2.70703,0.332813,3.9,1.27837,
-2.84961,0.515625,3.9,1.45355,
-2.49316,-0.0328122,3.9,0.938144,
-2.49316,0.0585941,3.9,1.06596,
-2.56445,0.0585941,3.9,1.01992,
-2.42188,-0.124218,3.9,0.890622,
-2.35059,-0.124218,3.9,0.954177,
-2.63574,0.15,3.9,1.08682,
-2.2793,-0.124218,3.9,1.03834,
-2.35059,-0.0328122,3.9,1.08246,
-2.20801,-0.124218,3.9,1.1479,
-2.35059,-1.40391,3.9,0.144858,
-2.2793,-1.40391,3.9,0.142882,
-2.20801,-1.40391,3.9,0.142298,
-2.13672,-1.40391,3.9,0.14245,
-2.06543,-1.40391,3.9,0.14375,
-1.99414,-1.40391,3.9,0.146487,
-1.92285,-1.40391,3.9,0.150663,
-1.85156,-1.40391,3.9,0.154546,
-0.782227,0.0585941,3.9,20.2513,
-0.710938,0.0585941,3.9,27.2959,
-0.782227,0.15,3.9,19.2379,
-0.853516,0.241407,3.9,18.3234,
-0.782227,-0.0328122,3.9,21.7763,
-0.853516,0.0585941,3.9,15.3111,
-0.639648,-0.124218,3.9,44.2367,
-0.710938,-0.124218,3.9,31.6776,
-0.639648,-0.0328122,3.9,43.1559,
-0.639648,0.0585941,3.9,35.6718,
-0.568359,0.0585941,3.9,45.1195,
-0.49707,0.0585941,3.9,52.5034,
-0.425781,0.0585941,3.9,56.1423,
-0.354492,0.0585941,3.9,55.051,
-0.283203,0.0585941,3.9,50.2052,
-0.211914,0.0585941,3.9,42.0759,
-0.782227,-0.124218,3.9,21.7104,
-0.853516,-0.124218,3.9,14.4055,
-0.140625,0.0585941,3.9,32.8164,
-0.211914,0.15,3.9,32.4552,
-0.211914,0.241407,3.9,27.3425,
-1.20996,-0.58125,3.9,1.06786,
-1.20996,-0.489843,3.9,1.43358,
-1.28125,-0.489843,3.9,1.65551,
-1.20996,-0.672656,3.9,0.839849,
-1.20996,-0.764062,3.9,0.691202,
-1.20996,-0.855468,3.9,0.575855,
-1.20996,-0.946875,3.9,0.500253,
-1.06738,-1.12969,3.9,0.246047,
-1.06738,-1.22109,3.9,0.209305,
-1.13867,-1.03828,3.9,0.351656,
-1.20996,-1.03828,3.9,0.420952,
-1.20996,-1.12969,3.9,0.345409,
-1.13867,-1.22109,3.9,0.246171,
-1.20996,-1.22109,3.9,0.276704,
-1.20996,-1.3125,3.9,0.213248,
-1.28125,-1.22109,3.9,0.298081,
-1.35254,-1.22109,3.9,0.309781,
-1.35254,-1.3125,3.9,0.235406,
-0.996094,-0.489843,3.9,1.71247,
-1.06738,-0.398437,3.9,2.00603,
-1.06738,-0.489843,3.9,1.31139,
-0.924805,-0.489843,3.9,2.50588,
-0.924805,-0.398437,3.9,4.06253,
-1.13867,-0.489843,3.9,1.26851,
-1.20996,-0.398437,3.9,1.98234,
-1.06738,-0.307031,3.9,2.94922,
-1.13867,-0.307031,3.9,2.67269,
-0.996094,-1.58672,3.9,0.074242,
-1.06738,-1.49531,3.9,0.100912,
-0.924805,-1.67812,3.9,0.0619266,
-0.853516,-1.76953,3.9,0.0571259,
-0.782227,-1.86094,3.9,0.0557379,
-0.710938,-1.95234,3.9,0.0542083,
-0.639648,-1.95234,3.9,0.0601513,
-0.568359,-1.95234,3.9,0.0644744,
-0.49707,-1.95234,3.9,0.0673149,
-0.425781,-1.95234,3.9,0.0686916,
-0.354492,-1.95234,3.9,0.0670001,
-0.283203,-1.95234,3.9,0.0635922,
-1.13867,-1.40391,3.9,0.14625,
-1.20996,-1.40391,3.9,0.159704,
-0.211914,-1.95234,3.9,0.0583674,
-0.211914,-2.04375,3.9,0.0497021,
-0.140625,-1.95234,3.9,0.0520655,
-0.140625,-2.13516,3.9,0.0390718,
-0.0693359,-1.40391,3.9,0.0899372,
0.00195312,-1.40391,3.9,0.0947783,
-0.0693359,-1.49531,3.9,0.0897434,
-0.0693359,-1.58672,3.9,0.0827585,
-0.0693359,-1.67812,3.9,0.0735375,
-0.0693359,-1.76953,3.9,0.0631929,
-0.0693359,-1.86094,3.9,0.0534887,
-0.0693359,-1.95234,3.9,0.0453854,
-0.0693359,-2.04375,3.9,0.0389704,
0.0732422,-1.40391,3.9,0.106456,
0.144531,-1.40391,3.9,0.122692,
0.21582,-1.40391,3.9,0.142403,
0.287109,-1.40391,3.9,0.16103,
0.358398,-1.40391,3.9,0.179886,
0.429688,-1.40391,3.9,0.19383,
0.500977,-1.49531,3.9,0.15106,
0.500977,-1.58672,3.9,0.110042,
0.500977,-1.67812,3.9,0.079308,
0.500977,-1.76953,3.9,0.0574644,
0.500977,-1.86094,3.9,0.041775,
0.500977,-1.95234,3.9,0.031615,
0.500977,-2.04375,3.9,0.0244503,
0.429688,-1.95234,3.9,0.0292311,
0.500977,-2.13516,3.9,0.0198952,
0.500977,-2.22656,3.9,0.0172319,
0.429688,-2.13516,3.9,0.0187821,
0.500977,-2.31797,3.9,0.0155944,
0.500977,-2.40937,3.9,0.0146764,
0.500977,-2.50078,3.9,0.0145013,
0.500977,-2.59219,3.9,0.0145825,
0.500977,-2.68359,3.9,0.0147261,
0.358398,-2.04375,3.9,0.0219039,
0.358398,-1.95234,3.9,0.0277249,
-1.20996,-2.775,3.9,0.0183592,
-1.20996,-2.68359,3.9,0.0176558,
-1.28125,-2.68359,3.9,0.0166165,
-1.35254,-2.68359,3.9,0.01602,
-1.20996,-2.59219,3.9,0.0169669,
-1.20996,-2.50078,3.9,0.0165088,
-1.13867,-2.68359,3.9,0.018917,
-1.06738,-2.59219,3.9,0.0199787,
-1.06738,-2.68359,3.9,0.0206322,
-1.13867,-2.50078,3.9,0.0178074,
-1.20996,-2.40937,3.9,0.0162107,
-1.20996,-2.31797,3.9,0.0161476,
-1.06738,-2.775,3.9,0.0212989,
-1.20996,-2.22656,3.9,0.0168497,
-1.20996,-2.13516,3.9,0.0183514,
-1.28125,-2.13516,3.9,0.0178908,
-1.13867,-2.31797,3.9,0.0175488,
-1.06738,-2.31797,3.9,0.0194431,
-1.06738,-2.22656,3.9,0.02009,
-1.13867,-2.13516,3.9,0.0195245,
-1.20996,-2.04375,3.9,0.0210063,
-1.20996,-1.95234,3.9,0.0255303,
-1.28125,-1.95234,3.9,0.0260242,
-1.20996,-1.86094,3.9,0.0331603,
-1.20996,-1.76953,3.9,0.0443011,
-1.20996,-1.67812,3.9,0.0609748,
-1.20996,-1.58672,3.9,0.0843727,
-1.20996,-1.49531,3.9,0.116238,
-1.28125,-1.40391,3.9,0.16987,
-1.35254,-1.40391,3.9,0.17616,
-1.42383,-1.40391,3.9,0.178669,
-1.49512,-1.40391,3.9,0.177499,
-1.56641,-1.40391,3.9,0.175046,
-1.6377,-1.40391,3.9,0.171013,
-1.70898,-1.40391,3.9,0.164839,
-1.78027,-1.40391,3.9,0.159032,
-1.78027,-1.49531,3.9,0.12584,
-1.78027,-1.58672,3.9,0.0994755,
-1.78027,-1.67812,3.9,0.0787967,
-1.78027,-1.76953,3.9,0.0639834,
-1.78027,-1.86094,3.9,0.0524057,
-1.78027,-1.95234,3.9,0.0437441,
-1.35254,-1.95234,3.9,0.0271188,
-1.35254,-2.04375,3.9,0.0216685,
-1.35254,-2.13516,3.9,0.01829,
-1.42383,-2.13516,3.9,0.0194316,
-1.49512,-2.13516,3.9,0.0211763,
-1.56641,-2.13516,3.9,0.023428,
-1.6377,-2.13516,3.9,0.025878,
-1.70898,-2.13516,3.9,0.0286438,
-1.78027,-2.04375,3.9,0.037067,
-1.85156,-1.95234,3.9,0.0474386,
-1.78027,-2.13516,3.9,0.0319869,
-1.92285,-1.95234,3.9,0.0516097,
-0.0693359,-2.775,3.9,0.0261554,
-0.0693359,-2.68359,3.9,0.026151,
-0.0693359,-2.59219,3.9,0.0263139,
-0.0693359,-2.50078,3.9,0.0267983,
0.00195312,-2.68359,3.9,0.0240187,
0.0732422,-2.59219,3.9,0.0215401,
0.0732422,-2.68359,3.9,0.0218571,
0.00195312,-2.50078,3.9,0.0240669,
-0.0693359,-2.40937,3.9,0.0276,
-0.0693359,-2.31797,3.9,0.0288949,
-0.0693359,-2.22656,3.9,0.0310532,
-0.0693359,-2.13516,3.9,0.0342921,
0.00195312,-2.13516,3.9,0.0297005,
0.0732422,-2.22656,3.9,0.0234983,
0.144531,-2.31797,3.9,0.019432,
0.21582,-2.40937,3.9,0.0170549,
0.287109,-2.50078,3.9,0.015733,
0.358398,-2.59219,3.9,0.0151292,
0.0732422,-2.775,3.9,0.022244,
0.429688,-2.68359,3.9,0.0149342,
0.358398,-2.68359,3.9,0.0156111,
0.500977,-2.775,3.9,0.0150237,
0.358398,-2.775,3.9,0.0161288,
-0.0693359,-2.86641,3.9,0.026244,
0.00195312,-2.86641,3.9,0.0245287,
0.0732422,-2.86641,3.9,0.0226728,
0.144531,-2.86641,3.9,0.0209074,
0.21582,-3.14062,3.9,0.0208759,
0.21582,-3.04922,3.9,0.0204167,
0.21582,-3.23203,3.9,0.0212853,
0.21582,-2.95781,3.9,0.0198606,
0.21582,-2.86641,3.9,0.0192303,
0.287109,-2.86641,3.9,0.0179096,
0.358398,-2.86641,3.9,0.0167755,
0.429688,-2.86641,3.9,0.0159665,
0.358398,-2.95781,3.9,0.0174017,
0.429688,-3.04922,3.9,0.0170149,
0.500977,-3.04922,3.9,0.016339,
0.500977,-2.95781,3.9,0.0159508,
0.500977,-2.86641,3.9,0.0155115,
0.572266,-2.86641,3.9,0.0153823,
0.643555,-2.86641,3.9,0.0156526,
0.714844,-2.86641,3.9,0.0162429,
