X,Y,Z,% of FCC OET 65 Public,
1.9625,-2.22188,1.12,0.736214,
2.15781,-2.14375,1.12,0.83708,
2.35312,-2.22188,1.12,0.865306,
2.54844,-2.3,1.12,0.889106,
2.54844,-2.22188,1.12,0.921628,
2.15781,-2.22188,1.12,0.805012,
2.15781,-2.3,1.12,0.778454,
2.74375,-2.22188,1.12,0.966599,
2.93906,-2.3,1.12,0.971436,
-4.87344,-2.22188,1.12,0.00260699,
-5.06875,-2.22188,1.12,0.00245218,
-4.67813,-2.22188,1.12,0.00280725,
-4.87344,-2.14375,1.12,0.00257856,
-4.48281,-2.22188,1.12,0.00305025,
-4.48281,-2.14375,1.12,0.00296711,
-4.48281,-2.06563,1.12,0.00289575,
-4.67813,-2.06563,1.12,0.00271078,
-4.48281,-1.9875,1.12,0.00284798,
-5.65469,-4.4875,1.12,0.00416587,
-5.65469,-4.40938,1.12,0.00403807,
-5.85,-4.40938,1.12,0.00364179,
-5.65469,-4.33125,1.12,0.00393608,
-5.85,-4.25313,1.12,0.00347287,
-5.45938,-4.40938,1.12,0.00454335,
-5.06875,-4.72188,1.12,0.00599712,
-5.26406,-4.64375,1.12,0.00533543,
-5.26406,-4.72188,1.12,0.00540251,
-4.87344,-4.64375,1.12,0.00655447,
-5.06875,-4.56563,1.12,0.00574915,
-5.85,-4.72188,1.12,0.00406458,
-6.04531,-4.64375,1.12,0.00354908,
-6.04531,-4.72188,1.12,0.00363257,
-6.04531,-4.56563,1.12,0.0034636,
-6.24063,-4.56563,1.12,0.00315398,
0.595312,-2.45625,1.12,0.229908,
0.595312,-2.37813,1.12,0.234754,
0.790625,-2.37813,1.12,0.286763,
0.790625,-2.53438,1.12,0.273495,
0.985937,-2.6125,1.12,0.320417,
0.985937,-2.53438,1.12,0.328469,
0.595312,-2.53438,1.12,0.225901,
0.595312,-2.6125,1.12,0.222474,
0.985937,-2.37813,1.12,0.347174,
1.18125,-2.37813,1.12,0.40688,
0.985937,-2.45625,1.12,0.337271,
1.18125,-2.53438,1.12,0.390787,
1.18125,-2.69063,1.12,0.369099,
1.37656,-2.76875,1.12,0.409188,
1.37656,-2.69063,1.12,0.420976,
0.985937,-2.69063,1.12,0.31287,
1.57187,-2.84688,1.12,0.454314,
1.76719,-2.925,1.12,0.488229,
1.76719,-2.84688,1.12,0.504518,
1.37656,-2.84688,1.12,0.398976,
0.595312,-2.69063,1.12,0.219416,
0.790625,-2.69063,1.12,0.262953,
0.595312,-2.76875,1.12,0.21651,
0.985937,-2.76875,1.12,0.305736,
0.790625,-2.84688,1.12,0.253526,
0.985937,-2.925,1.12,0.292142,
0.985937,-2.84688,1.12,0.298823,
0.595312,-2.84688,1.12,0.213657,
0.595312,-2.925,1.12,0.210798,
0.790625,-3.00313,1.12,0.244446,
1.18125,-2.84688,1.12,0.34949,
1.37656,-2.925,1.12,0.391279,
0.985937,-3.00313,1.12,0.285564,
1.18125,-3.00313,1.12,0.331217,
0.985937,-3.08125,1.12,0.279109,
1.18125,-3.15938,1.12,0.313906,
1.37656,-3.00313,1.12,0.380994,
1.57187,-3.00313,1.12,0.424719,
1.37656,-3.08125,1.12,0.369566,
1.76719,-3.00313,1.12,0.47534,
1.9625,-3.00313,1.12,0.522711,
1.76719,-3.08125,1.12,0.462236,
2.15781,-3.08125,1.12,0.544614,
1.37656,-3.2375,1.12,0.347874,
1.37656,-3.15938,1.12,0.35858,
1.57187,-3.31563,1.12,0.377709,
1.57187,-3.15938,1.12,0.398105,
1.76719,-3.31563,1.12,0.415663,
1.9625,-3.31563,1.12,0.455503,
1.76719,-3.2375,1.12,0.430518,
1.76719,-3.39375,1.12,0.401384,
1.9625,-3.47188,1.12,0.427837,
1.76719,-3.15938,1.12,0.446002,
1.9625,-3.15938,1.12,0.485785,
2.35312,-3.15938,1.12,0.566,
2.54844,-3.2375,1.12,0.581716,
2.15781,-3.15938,1.12,0.525456,
2.15781,-3.2375,1.12,0.508848,
2.74375,-3.31563,1.12,0.593242,
2.93906,-3.39375,1.12,0.598945,
2.54844,-3.31563,1.12,0.559666,
3.13437,-3.47188,1.12,0.597126,
3.32969,-3.55,1.12,0.597329,
2.93906,-3.47188,1.12,0.576825,
2.15781,-3.31563,1.12,0.494726,
2.35312,-3.31563,1.12,0.527871,
2.15781,-3.39375,1.12,0.476489,
2.54844,-3.39375,1.12,0.539793,
2.35312,-3.47188,1.12,0.489804,
2.54844,-3.55,1.12,0.505897,
2.54844,-3.47188,1.12,0.523975,
2.15781,-3.47188,1.12,0.458853,
2.15781,-3.55,1.12,0.442951,
2.35312,-3.62813,1.12,0.461558,
2.74375,-3.47188,1.12,0.551748,
2.93906,-3.55,1.12,0.557962,
2.54844,-3.62813,1.12,0.486242,
2.74375,-3.62813,1.12,0.511403,
2.54844,-3.70625,1.12,0.468772,
2.74375,-3.78438,1.12,0.481115,
2.93906,-3.62813,1.12,0.541316,
3.13437,-3.62813,1.12,0.560159,
2.93906,-3.70625,1.12,0.520153,
3.32969,-3.62813,1.12,0.576555,
3.525,-3.62813,1.12,0.590561,
3.32969,-3.70625,1.12,0.556003,
3.72031,-3.70625,1.12,0.586052,
2.93906,-3.8625,1.12,0.48244,
2.93906,-3.78438,1.12,0.500294,
3.13437,-3.94063,1.12,0.488421,
3.13437,-3.78438,1.12,0.522583,
3.32969,-3.94063,1.12,0.50383,
3.525,-3.94063,1.12,0.517284,
3.32969,-3.8625,1.12,0.522386,
3.32969,-4.01875,1.12,0.488202,
3.525,-4.09688,1.12,0.486464,
3.32969,-3.78438,1.12,0.539613,
3.525,-3.78438,1.12,0.554819,
3.91562,-3.78438,1.12,0.574924,
4.11094,-3.8625,1.12,0.560273,
3.72031,-3.78438,1.12,0.565889,
3.72031,-3.8625,1.12,0.546281,
4.30625,-3.94063,1.12,0.549917,
4.50156,-4.01875,1.12,0.539154,
4.11094,-3.94063,1.12,0.546053,
4.69687,-4.09688,1.12,0.525133,
4.89219,-4.175,1.12,0.509464,
4.50156,-4.09688,1.12,0.522657,
3.72031,-3.94063,1.12,0.53056,
3.91562,-3.94063,1.12,0.541276,
3.72031,-4.01875,1.12,0.514152,
4.11094,-4.01875,1.12,0.531321,
3.91562,-4.09688,1.12,0.506296,
4.11094,-4.175,1.12,0.49962,
4.11094,-4.09688,1.12,0.516536,
3.72031,-4.09688,1.12,0.496292,
3.72031,-4.175,1.12,0.480939,
3.91562,-4.25313,1.12,0.476461,
4.30625,-4.09688,1.12,0.518252,
4.50156,-4.175,1.12,0.505328,
4.11094,-4.25313,1.12,0.482702,
4.30625,-4.25313,1.12,0.491545,
4.11094,-4.33125,1.12,0.469516,
4.30625,-4.40938,1.12,0.461607,
4.50156,-4.25313,1.12,0.491773,
4.69687,-4.25313,1.12,0.496711,
4.50156,-4.33125,1.12,0.479885,
4.89219,-4.25313,1.12,0.497519,
5.0875,-4.25313,1.12,0.494546,
4.89219,-4.33125,1.12,0.484711,
4.50156,-4.4875,1.12,0.45538,
4.50156,-4.40938,1.12,0.467543,
4.69687,-4.56563,1.12,0.444633,
4.69687,-4.40938,1.12,0.466665,
4.89219,-4.56563,1.12,0.442959,
5.0875,-4.56563,1.12,0.448341,
4.89219,-4.4875,1.12,0.457216,
4.89219,-4.64375,1.12,0.43278,
5.0875,-4.72188,1.12,0.421669,
4.89219,-4.40938,1.12,0.472111,
5.0875,-4.40938,1.12,0.471354,
1.37656,-2.37813,1.12,0.481123,
1.57187,-2.37813,1.12,0.547451,
1.37656,-2.45625,1.12,0.465128,
1.76719,-2.37813,1.12,0.617031,
1.9625,-2.37813,1.12,0.68875,
1.76719,-2.45625,1.12,0.597648,
1.37656,-2.6125,1.12,0.435165,
1.37656,-2.53438,1.12,0.449788,
1.57187,-2.69063,1.12,0.48434,
1.57187,-2.53438,1.12,0.510952,
1.76719,-2.69063,1.12,0.541316,
1.9625,-2.69063,1.12,0.599295,
1.76719,-2.6125,1.12,0.555608,
1.76719,-2.76875,1.12,0.523495,
1.9625,-2.84688,1.12,0.555069,
2.15781,-2.84688,1.12,0.605157,
1.76719,-2.53438,1.12,0.573608,
1.9625,-2.53438,1.12,0.637419,
2.15781,-2.76875,1.12,0.627155,
2.15781,-2.69063,1.12,0.654579,
2.35312,-2.84688,1.12,0.656023,
2.54844,-2.84688,1.12,0.695342,
2.15781,-2.6125,1.12,0.677777,
2.15781,-2.53438,1.12,0.70065,
2.35312,-2.69063,1.12,0.703592,
2.15781,-2.45625,1.12,0.725486,
2.15781,-2.37813,1.12,0.750195,
2.35312,-2.53438,1.12,0.754836,
2.35312,-2.37813,1.12,0.810813,
2.74375,-2.84688,1.12,0.731719,
2.54844,-2.76875,1.12,0.721474,
2.93906,-2.84688,1.12,0.764504,
2.54844,-2.69063,1.12,0.747621,
2.93906,-2.76875,1.12,0.786664,
2.93906,-2.69063,1.12,0.814971,
2.74375,-2.69063,1.12,0.787835,
3.13437,-2.84688,1.12,0.786246,
3.32969,-2.84688,1.12,0.804378,
2.54844,-2.6125,1.12,0.774503,
2.54844,-2.53438,1.12,0.804362,
2.54844,-2.37813,1.12,0.854985,
2.74375,-2.37813,1.12,0.902555,
2.54844,-2.45625,1.12,0.832109,
2.74375,-2.53438,1.12,0.838475,
2.93906,-2.37813,1.12,0.937624,
3.13437,-2.37813,1.12,0.96246,
2.93906,-2.45625,1.12,0.901299,
3.32969,-2.37813,1.12,0.979573,
3.525,-2.37813,1.12,0.999228,
3.32969,-2.3,1.12,1.0173,
3.32969,-2.45625,1.12,0.946505,
3.32969,-2.22188,1.12,1.05208,
2.93906,-2.6125,1.12,0.846063,
2.93906,-2.53438,1.12,0.874633,
3.13437,-2.69063,1.12,0.841186,
3.13437,-2.53438,1.12,0.902176,
3.32969,-2.69063,1.12,0.862739,
3.525,-2.69063,1.12,0.874745,
3.32969,-2.6125,1.12,0.892859,
3.32969,-2.76875,1.12,0.830301,
3.525,-2.84688,1.12,0.821515,
3.72031,-2.84688,1.12,0.829227,
3.32969,-2.53438,1.12,0.91972,
3.525,-2.53438,1.12,0.929135,
3.72031,-2.76875,1.12,0.85274,
3.72031,-2.69063,1.12,0.878245,
3.91562,-2.84688,1.12,0.828422,
4.30625,-2.84688,1.12,0.835243,
4.11094,-2.76875,1.12,0.86445,
4.11094,-2.84688,1.12,0.837472,
4.11094,-2.925,1.12,0.808937,
4.30625,-3.00313,1.12,0.787639,
4.50156,-3.00313,1.12,0.78498,
3.91562,-2.69063,1.12,0.889831,
3.72031,-2.6125,1.12,0.912283,
4.11094,-2.69063,1.12,0.888364,
3.72031,-2.53438,1.12,0.944071,
3.72031,-2.45625,1.12,0.973017,
3.72031,-2.37813,1.12,1.00098,
3.91562,-2.53438,1.12,0.943897,
6.06406,-2.53438,1.12,0.761907,
5.86875,-2.53438,1.12,0.786934,
6.06406,-2.45625,1.12,0.774505,
5.28281,-4.33125,1.12,0.483524,
5.28281,-4.25313,1.12,0.497911,
5.47812,-4.25313,1.12,0.494646,
5.47812,-4.40938,1.12,0.471369,
5.67344,-4.4875,1.12,0.45727,
5.67344,-4.40938,1.12,0.467994,
5.28281,-4.40938,1.12,0.468629,
5.28281,-4.4875,1.12,0.456987,
5.67344,-4.25313,1.12,0.488993,
5.86875,-4.25313,1.12,0.483369,
5.67344,-4.33125,1.12,0.478376,
5.86875,-4.40938,1.12,0.462539,
6.25937,-4.72188,1.12,0.415052,
6.45469,-4.8,1.12,0.401664,
6.45469,-4.72188,1.12,0.409728,
5.28281,-4.56563,1.12,0.446816,
5.47812,-4.56563,1.12,0.444372,
5.28281,-4.64375,1.12,0.436316,
5.67344,-4.56563,1.12,0.446574,
5.86875,-4.56563,1.12,0.44316,
5.67344,-4.64375,1.12,0.434437,
5.47812,-4.72188,1.12,0.423831,
5.67344,-4.8,1.12,0.411004,
5.67344,-4.72188,1.12,0.421659,
5.28281,-4.72188,1.12,0.42581,
5.28281,-4.8,1.12,0.414154,
5.86875,-4.72188,1.12,0.423421,
6.06406,-4.25313,1.12,0.484038,
6.25937,-4.25313,1.12,0.47919,
6.06406,-4.33125,1.12,0.470061,
6.45469,-4.33125,1.12,0.462847,
6.45469,-4.25313,1.12,0.472212,
6.06406,-4.4875,1.12,0.447181,
6.06406,-4.40938,1.12,0.456621,
6.25937,-4.40938,1.12,0.456996,
6.06406,-4.56563,1.12,0.437938,
6.25937,-4.56563,1.12,0.432321,
6.06406,-4.64375,1.12,0.428891,
6.06406,-4.72188,1.12,0.420028,
6.06406,-4.8,1.12,0.410881,
6.45469,-4.56563,1.12,0.431952,
6.65,-4.56563,1.12,0.428771,
6.45469,-4.4875,1.12,0.44313,
6.45469,-4.64375,1.12,0.419992,
6.65,-4.72188,1.12,0.408732,
6.45469,-4.40938,1.12,0.453006,
6.65,-4.40938,1.12,0.446737,
9.97031,-7.37813,1.12,0.187707,
10.1656,-7.37813,1.12,0.185723,
10.3609,-7.37813,1.12,0.185604,
10.5562,-7.37813,1.12,0.185199,
10.3609,-7.3,1.12,0.189181,
10.3609,-7.45625,1.12,0.18209,
10.3609,-7.22188,1.12,0.192399,
11.3375,-7.45625,1.12,0.174655,
10.9469,-7.3,1.12,0.183474,
10.9469,-7.14375,1.12,0.188177,
10.9469,-7.53438,1.12,0.176495,
10.7516,-7.45625,1.12,0.18078,
10.7516,-7.53438,1.12,0.178318,
10.7516,-7.37813,1.12,0.183201,
8.79844,-7.37813,1.12,0.195233,
8.99375,-7.37813,1.12,0.195869,
8.79844,-7.45625,1.12,0.192288,
8.60312,-7.37813,1.12,0.196972,
9.18906,-7.6125,1.12,0.184708,
9.18906,-7.53438,1.12,0.188501,
8.99375,-7.53438,1.12,0.187916,
8.79844,-7.53438,1.12,0.189464,
9.18906,-7.45625,1.12,0.192372,
9.18906,-7.37813,1.12,0.195478,
9.38437,-7.53438,1.12,0.188093,
8.40781,-7.84688,1.12,0.177327,
8.2125,-7.84688,1.12,0.178574,
8.40781,-7.76875,1.12,0.181019,
8.40781,-7.69063,1.12,0.184879,
8.2125,-7.69063,1.12,0.184147,
8.60312,-7.84688,1.12,0.17834,
8.79844,-7.84688,1.12,0.178377,
8.40781,-7.6125,1.12,0.188825,
8.40781,-7.53438,1.12,0.192389,
8.2125,-7.53438,1.12,0.191763,
8.60312,-7.69063,1.12,0.185194,
8.40781,-7.45625,1.12,0.19547,
8.40781,-7.37813,1.12,0.198605,
8.2125,-7.37813,1.12,0.199985,
8.60312,-7.53438,1.12,0.19105,
8.79844,-7.6125,1.12,0.186682,
8.40781,-7.3,1.12,0.201786,
8.2125,-7.22188,1.12,0.206597,
9.18906,-7.76875,1.12,0.17815,
9.18906,-7.69063,1.12,0.180988,
8.99375,-7.69063,1.12,0.182358,
9.38437,-7.69063,1.12,0.181529,
8.79844,-7.69063,1.12,0.183895,
8.79844,-7.76875,1.12,0.181112,
8.99375,-7.84688,1.12,0.17712,
9.38437,-7.84688,1.12,0.174424,
9.18906,-7.84688,1.12,0.175634,
9.57969,-7.84688,1.12,0.174925,
9.18906,-7.925,1.12,0.173153,
9.18906,-8.00313,1.12,0.170695,
9.18906,-8.08125,1.12,0.168216,
9.38437,-8.15938,1.12,0.164603,
9.57969,-8.2375,1.12,0.160996,
9.57969,-8.31563,1.12,0.158808,
9.57969,-8.39375,1.12,0.156601,
9.57969,-7.76875,1.12,0.178386,
9.57969,-7.69063,1.12,0.181107,
9.775,-7.84688,1.12,0.174489,
6.84531,-7.37813,1.12,0.199422,
7.04062,-7.37813,1.12,0.199285,
6.84531,-7.3,1.12,0.203531,
7.23594,-7.37813,1.12,0.200169,
7.43125,-7.37813,1.12,0.201356,
7.23594,-7.3,1.12,0.204828,
7.23594,-7.45625,1.12,0.195625,
8.01719,-7.37813,1.12,0.199014,
8.01719,-7.3,1.12,0.20344,
8.01719,-7.45625,1.12,0.194687,
7.82187,-7.37813,1.12,0.198946,
8.01719,-7.53438,1.12,0.191343,
7.62656,-7.6125,1.12,0.190554,
7.62656,-7.53438,1.12,0.193739,
7.43125,-7.53438,1.12,0.193218,
7.23594,-7.53438,1.12,0.19179,
7.62656,-7.69063,1.12,0.186586,
7.82187,-7.69063,1.12,0.186514,
8.01719,-7.69063,1.12,0.185434,
8.01719,-7.6125,1.12,0.188362,
8.01719,-7.76875,1.12,0.182537,
8.01719,-7.84688,1.12,0.179656,
7.82187,-7.53438,1.12,0.192671,
7.62656,-7.45625,1.12,0.196988,
7.62656,-7.37813,1.12,0.200301,
7.62656,-7.3,1.12,0.203615,
6.84531,-7.22188,1.12,0.207183,
6.65,-7.22188,1.12,0.206432,
6.84531,-7.14375,1.12,0.210911,
6.84531,-7.06563,1.12,0.215105,
6.65,-7.06563,1.12,0.215499,
7.04062,-7.22188,1.12,0.207461,
7.23594,-7.22188,1.12,0.209387,
6.84531,-6.9875,1.12,0.220347,
6.84531,-6.90938,1.12,0.22572,
6.65,-6.90938,1.12,0.223536,
7.04062,-7.06563,1.12,0.217461,
6.84531,-6.83125,1.12,0.23099,
6.84531,-6.75313,1.12,0.235267,
6.65,-6.75313,1.12,0.234398,
7.04062,-6.90938,1.12,0.225788,
7.43125,-7.22188,1.12,0.208334,
7.23594,-7.14375,1.12,0.213066,
7.62656,-7.22188,1.12,0.206977,
7.23594,-7.06563,1.12,0.216823,
7.62656,-7.14375,1.12,0.210404,
7.62656,-7.06563,1.12,0.214716,
7.43125,-7.06563,1.12,0.215475,
7.82187,-7.22188,1.12,0.206656,
8.01719,-7.22188,1.12,0.207969,
8.01719,-7.14375,1.12,0.211499,
7.23594,-6.9875,1.12,0.220655,
7.23594,-6.90938,1.12,0.224465,
7.82187,-7.06563,1.12,0.216156,
7.62656,-6.9875,1.12,0.219699,
8.01719,-7.06563,1.12,0.215047,
8.01719,-6.9875,1.12,0.218666,
7.43125,-6.90938,1.12,0.22322,
7.23594,-6.83125,1.12,0.228351,
7.62656,-6.90938,1.12,0.224804,
7.23594,-6.75313,1.12,0.232309,
7.04062,-6.75313,1.12,0.233988,
6.84531,-6.675,1.12,0.239635,
7.62656,-6.83125,1.12,0.229443,
7.82187,-6.90938,1.12,0.223998,
8.01719,-6.90938,1.12,0.222238,
8.01719,-6.83125,1.12,0.225837,
8.01719,-6.75313,1.12,0.2295,
7.82187,-6.75313,1.12,0.231687,
8.01719,-6.675,1.12,0.234285,
6.84531,-6.51875,1.12,0.248497,
6.84531,-6.44063,1.12,0.253009,
6.65,-6.44063,1.12,0.254731,
7.04062,-6.59688,1.12,0.242354,
6.84531,-6.59688,1.12,0.244073,
6.65,-6.59688,1.12,0.245282,
6.06406,-6.44063,1.12,0.252983,
6.25937,-6.44063,1.12,0.253088,
6.06406,-6.51875,1.12,0.247728,
6.45469,-6.44063,1.12,0.255873,
6.45469,-6.3625,1.12,0.260873,
6.45469,-6.51875,1.12,0.249745,
6.45469,-6.59688,1.12,0.243511,
6.45469,-6.28438,1.12,0.265988,
6.65,-6.28438,1.12,0.264315,
6.06406,-6.675,1.12,0.235318,
6.06406,-6.59688,1.12,0.241438,
6.25937,-6.59688,1.12,0.242641,
6.45469,-6.675,1.12,0.237441,
6.45469,-6.75313,1.12,0.232831,
6.06406,-6.75313,1.12,0.229706,
6.25937,-6.75313,1.12,0.23276,
6.45469,-6.83125,1.12,0.228498,
6.45469,-6.90938,1.12,0.224259,
6.84531,-6.3625,1.12,0.258095,
6.84531,-6.28438,1.12,0.264656,
7.04062,-6.44063,1.12,0.253834,
6.84531,-6.20625,1.12,0.271386,
6.84531,-6.12813,1.12,0.277548,
7.04062,-6.28438,1.12,0.265526,
7.43125,-6.59688,1.12,0.243535,
7.23594,-6.51875,1.12,0.249526,
7.23594,-6.59688,1.12,0.243609,
7.62656,-6.675,1.12,0.237597,
7.62656,-6.59688,1.12,0.241719,
7.62656,-6.75313,1.12,0.233478,
7.43125,-6.75313,1.12,0.233942,
7.23594,-6.675,1.12,0.237832,
7.23594,-6.44063,1.12,0.254201,
7.62656,-6.51875,1.12,0.245807,
7.62656,-6.44063,1.12,0.249972,
7.43125,-6.44063,1.12,0.252372,
7.82187,-6.59688,1.12,0.239427,
8.01719,-6.59688,1.12,0.239703,
7.23594,-6.3625,1.12,0.258911,
7.23594,-6.28438,1.12,0.2637,
8.2125,-6.59688,1.12,0.239478,
8.01719,-6.51875,1.12,0.245243,
7.82187,-6.44063,1.12,0.25013,
7.62656,-6.3625,1.12,0.25506,
8.01719,-6.44063,1.12,0.249961,
7.04062,-6.12813,1.12,0.27572,
6.84531,-6.05,1.12,0.282962,
6.84531,-5.97188,1.12,0.288493,
7.23594,-6.12813,1.12,0.273125,
7.23594,-6.20625,1.12,0.268367,
7.43125,-6.28438,1.12,0.261189,
7.62656,-6.28438,1.12,0.261211,
7.62656,-6.20625,1.12,0.267511,
7.82187,-6.28438,1.12,0.261107,
7.82187,-6.12813,1.12,0.270431,
7.62656,-6.05,1.12,0.277922,
7.62656,-6.12813,1.12,0.272978,
7.43125,-6.12813,1.12,0.273003,
7.23594,-6.05,1.12,0.278537,
6.84531,-5.7375,1.12,0.305144,
6.84531,-5.65938,1.12,0.313181,
6.84531,-5.58125,1.12,0.321428,
6.84531,-5.50313,1.12,0.328854,
7.04062,-5.65938,1.12,0.313483,
7.43125,-5.97188,1.12,0.285619,
7.23594,-5.89375,1.12,0.292742,
7.23594,-5.97188,1.12,0.285553,
7.62656,-5.97188,1.12,0.282963,
7.23594,-5.81563,1.12,0.2991,
7.04062,-5.81563,1.12,0.298923,
6.84531,-5.81563,1.12,0.299385,
6.84531,-5.89375,1.12,0.293924,
7.04062,-5.97188,1.12,0.285837,
8.01719,-5.89375,1.12,0.281061,
8.01719,-5.97188,1.12,0.276442,
8.01719,-5.81563,1.12,0.286001,
7.82187,-5.81563,1.12,0.289423,
8.01719,-5.7375,1.12,0.292892,
7.04062,-5.50313,1.12,0.325883,
6.84531,-5.425,1.12,0.335463,
8.01719,-5.65938,1.12,0.299938,
7.82187,-5.65938,1.12,0.300055,
7.62656,-5.58125,1.12,0.308577,
7.62656,-5.65938,1.12,0.303282,
8.2125,-5.65938,1.12,0.297481,
8.01719,-5.58125,1.12,0.306391,
7.82187,-5.50313,1.12,0.314976,
7.62656,-5.425,1.12,0.323007,
7.62656,-5.50313,1.12,0.315106,
8.01719,-5.50313,1.12,0.311899,
7.43125,-5.50313,1.12,0.318101,
5.28281,-6.75313,1.12,0.220876,
5.47812,-6.75313,1.12,0.225706,
5.67344,-6.75313,1.12,0.225988,
5.86875,-6.75313,1.12,0.229949,
5.67344,-6.83125,1.12,0.221437,
6.06406,-6.83125,1.12,0.225326,
6.06406,-6.9875,1.12,0.216683,
6.06406,-6.90938,1.12,0.221047,
5.86875,-6.90938,1.12,0.218554,
6.25937,-6.90938,1.12,0.221395,
6.45469,-6.9875,1.12,0.219038,
6.45469,-7.06563,1.12,0.213755,
5.67344,-6.90938,1.12,0.217139,
6.06406,-7.06563,1.12,0.211381,
6.25937,-7.06563,1.12,0.212541,
6.45469,-7.14375,1.12,0.208607,
6.45469,-7.22188,1.12,0.204437,
18.9547,9.73125,1.12,0.0866438,
18.9547,9.65312,1.12,0.0872777,
19.15,9.65312,1.12,0.085929,
18.7594,9.65312,1.12,0.0882193,
18.9547,9.575,1.12,0.0875834,
18.9547,9.49687,1.12,0.0878881,
19.5406,8.95,1.12,0.0883398,
19.5406,9.10625,1.12,0.0870563,
19.9312,9.10625,1.12,0.0851719,
18.7594,9.18437,1.12,0.0905448,
18.9547,9.10625,1.12,0.0900401,
18.9547,9.18437,1.12,0.0893806,
18.3687,9.49687,1.12,0.0914975,
18.5641,9.41875,1.12,0.0910365,
18.5641,9.49687,1.12,0.0905298,
17.9781,9.34062,1.12,0.0949603,
18.1734,9.2625,1.12,0.0946814,
18.1734,9.34062,1.12,0.0939412,
18.1734,9.41875,1.12,0.0932051,
18.3687,9.34062,1.12,0.0928394,
18.5641,9.02812,1.12,0.0927861,
18.7594,9.02812,1.12,0.0917386,
18.5641,9.10625,1.12,0.0923365,
18.1734,9.18437,1.12,0.0950414,
18.3687,9.18437,1.12,0.0935107,
18.5641,9.18437,1.12,0.0920119,
18.5641,9.2625,1.12,0.0916874,
18.5641,9.34062,1.12,0.0913622,
18.7594,9.34062,1.12,0.0899156,
18.1734,9.10625,1.12,0.0953885,
17.9781,9.18437,1.12,0.0964799,
17.7828,8.71562,1.12,0.100425,
17.9781,8.71562,1.12,0.0990296,
17.7828,8.79375,1.12,0.100055,
19.9312,9.80937,1.12,0.0802751,
20.1266,9.73125,1.12,0.0796517,
20.1266,9.80937,1.12,0.0790994,
19.3453,9.80937,1.12,0.0840321,
19.5406,9.80937,1.12,0.0827542,
19.3453,9.8875,1.12,0.0836154,
19.15,9.80937,1.12,0.0851095,
19.3453,9.73125,1.12,0.0843194,
19.5406,9.49687,1.12,0.084007,
19.3453,9.575,1.12,0.0848939,
19.3453,9.65312,1.12,0.084607,
19.5406,9.65312,1.12,0.0833116,
16.2203,6.21562,1.12,0.144881,
16.4156,6.21562,1.12,0.142078,
16.2203,6.29375,1.12,0.143741,
16.6109,6.05937,1.12,0.140328,
16.8062,6.05937,1.12,0.138066,
16.6109,6.1375,1.12,0.139839,
16.6109,6.21562,1.12,0.139347,
16.8062,6.21562,1.12,0.136687,
16.6109,5.98125,1.12,0.141322,
16.4156,6.05937,1.12,0.1431,
16.2203,5.90312,1.12,0.147009,
16.4156,5.90312,1.12,0.144693,
16.2203,5.98125,1.12,0.146477,
13.8766,7.15312,1.12,0.157502,
14.0719,7.15312,1.12,0.155187,
13.8766,7.23125,1.12,0.155903,
13.4859,6.99687,1.12,0.165287,
13.6812,6.99687,1.12,0.163001,
13.4859,7.075,1.12,0.163562,
13.4859,6.91875,1.12,0.167029,
13.2906,6.99687,1.12,0.167597,
13.6812,6.84062,1.12,0.164923,
13.8766,6.99687,1.12,0.159945,
14.0719,6.99687,1.12,0.156686,
13.8766,7.075,1.12,0.159114,
13.8766,6.91875,1.12,0.160727,
13.6812,7.15312,1.12,0.159666,
14.8531,6.7625,1.12,0.150842,
14.8531,6.91875,1.12,0.147991,
15.2437,6.91875,1.12,0.143896,
14.2672,6.91875,1.12,0.154612,
14.2672,6.99687,1.12,0.153512,
13.8766,6.7625,1.12,0.16235,
13.8766,6.84062,1.12,0.16151,
14.0719,6.68437,1.12,0.161482,
14.0719,6.84062,1.12,0.158411,
12.9,8.24687,1.12,0.142671,
13.0953,8.16875,1.12,0.144359,
13.0953,8.09062,1.12,0.145973,
13.2906,8.09062,1.12,0.144342,
15.0484,7.62187,1.12,0.136713,
15.2437,7.62187,1.12,0.134118,
15.0484,7.7,1.12,0.135823,
15.0484,7.54375,1.12,0.137326,
14.8531,7.62187,1.12,0.138896,
15.6344,7.23125,1.12,0.134941,
16.025,7.23125,1.12,0.131349,
15.6344,7.075,1.12,0.137411,
15.6344,7.46562,1.12,0.131422,
15.4391,7.54375,1.12,0.132152,
15.4391,7.46562,1.12,0.133223,
15.4391,7.62187,1.12,0.131585,
14.6578,7.075,1.12,0.147408,
14.6578,7.15312,1.12,0.146081,
14.4625,7.15312,1.12,0.149038,
14.8531,7.15312,1.12,0.143988,
14.6578,7.23125,1.12,0.145417,
14.0719,7.54375,1.12,0.147731,
13.6812,7.54375,1.12,0.151607,
14.0719,7.7,1.12,0.144782,
13.6812,7.85625,1.12,0.145457,
14.0719,7.85625,1.12,0.141892,
13.2906,7.85625,1.12,0.149086,
13.2906,7.7,1.12,0.152286,
14.0719,8.0125,1.12,0.139061,
14.0719,8.16875,1.12,0.136287,
14.4625,8.16875,1.12,0.133064,
14.8531,8.16875,1.12,0.129897,
14.8531,8.325,1.12,0.127433,
14.8531,8.48125,1.12,0.125019,
15.2437,8.48125,1.12,0.122143,
15.6344,8.48125,1.12,0.119325,
